FN,FP,TN,TP,sr
31.6,13.1,363.9,4.4,81
15.6,7.8,369.2,20.4,162
10.9,4.6,372.4,25.1,243
8.6,7.8,369.2,27.4,324
9.6,7.8,369.2,26.4,405
