FN,FP,TN,TP,sr
35.5,3.3,373.7,0.5,81
19.8,10.5,366.5,16.2,162
11.2,6.9,370.1,24.8,243
8.2,8.7,368.3,27.8,324
8.9,8.2,368.8,27.1,405
